"season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","demand_level","hour"
3,0,0,2,30.34,34.09,58,8.9981,66,0,7
3,0,0,2,31.16,35.605,58,16.9979,162,0,8
3,0,0,2,31.16,35.605,58,12.998,237,0,9
3,0,0,2,31.98,36.365,55,12.998,417,1,10
3,0,0,2,32.8,37.88,55,15.0013,492,1,11
3,0,0,2,32.8,37.88,55,11.0014,471,1,12
3,0,0,2,33.62,38.635,52,6.0032,504,1,13
3,0,0,2,35.26,39.395,44,11.0014,514,1,14
3,0,0,2,35.26,39.395,44,19.0012,563,1,15
3,0,0,2,34.44,39.395,49,11.0014,462,1,16
3,0,0,2,33.62,38.635,52,0,463,1,17
3,0,0,2,33.62,38.635,52,0,442,1,18
3,0,0,3,31.98,37.12,62,0,392,1,19
3,0,0,3,31.16,36.365,67,16.9979,207,0,20
3,0,0,3,26.24,28.79,89,0,104,0,21
3,0,0,2,27.06,29.545,89,0,78,0,22
3,0,0,1,27.06,29.545,89,6.0032,145,0,23
3,0,0,2,27.06,29.545,89,6.0032,99,0,0
3,0,0,1,27.06,29.545,89,0,73,0,1
3,0,0,1,27.06,29.545,89,0,84,0,2
3,0,0,1,27.06,29.545,89,6.0032,42,0,3
3,0,0,1,27.06,29.545,89,0,22,0,4
3,0,0,1,27.06,29.545,89,0,12,0,5
3,0,0,2,27.06,29.545,89,0,15,0,6
3,0,0,1,27.06,29.545,94,6.0032,42,0,7
3,0,0,1,27.88,31.82,89,6.0032,129,0,8
3,0,0,2,28.7,33.335,84,0,232,0,9
3,0,0,2,29.52,34.85,79,0,388,1,10
3,0,0,2,30.34,34.85,70,0,489,1,11
3,0,0,3,30.34,34.85,70,0,545,1,12
3,0,0,3,29.52,34.85,74,6.0032,493,1,13
3,0,0,3,29.52,34.85,79,6.0032,457,1,14
3,0,0,3,30.34,35.605,74,8.9981,355,1,15
3,0,0,1,30.34,34.85,70,0,474,1,16
3,0,0,1,31.16,36.365,66,6.0032,503,1,17
3,0,0,1,30.34,35.605,74,0,500,1,18
3,0,0,2,28.7,33.335,84,15.0013,292,1,19
3,0,0,2,28.7,33.335,84,11.0014,104,0,20
3,0,0,1,28.7,32.575,70,11.0014,171,0,21
3,0,0,3,27.88,31.82,83,8.9981,166,0,22
3,0,0,3,27.06,29.545,89,6.0032,123,0,23
3,1,0,2,27.06,29.545,94,0,104,0,0
3,1,0,2,27.88,31.82,89,11.0014,55,0,1
3,1,0,1,27.06,29.545,89,7.0015,40,0,2
3,1,0,1,27.06,29.545,89,8.9981,28,0,3
3,1,0,1,27.06,29.545,89,6.0032,11,0,4
3,1,0,1,27.06,29.545,89,0,4,0,5
3,1,0,1,27.06,29.545,94,0,15,0,6
3,1,0,1,27.88,31.82,85,0,43,0,7
3,1,0,2,28.7,33.335,84,7.0015,127,0,8
3,1,0,2,28.7,33.335,84,8.9981,229,0,9
3,1,0,2,30.34,35.605,74,15.0013,359,1,10
3,1,0,2,30.34,34.85,70,19.0012,459,1,11
3,1,0,2,31.16,35.605,62,19.9995,543,1,12
3,1,0,2,31.16,36.365,66,16.9979,566,1,13
3,1,0,1,30.34,34.85,70,19.9995,512,1,14
3,1,0,1,30.34,34.85,70,15.0013,449,1,15
3,1,0,1,30.34,34.85,70,15.0013,500,1,16
3,1,0,1,30.34,34.85,70,8.9981,498,1,17
3,1,0,1,30.34,34.85,66,11.0014,482,1,18
3,1,0,1,29.52,34.85,74,12.998,374,1,19
3,1,0,1,29.52,34.09,76,7.0015,261,1,20
3,1,0,1,29.52,34.09,76,7.0015,184,0,21
3,1,0,2,28.7,33.335,84,8.9981,121,0,22
3,1,0,2,28.7,33.335,84,16.9979,70,0,23
3,0,1,2,28.7,33.335,84,16.9979,29,0,0
3,0,1,1,27.88,31.82,82,8.9981,24,0,1
3,0,1,1,27.88,31.82,82,8.9981,5,0,2
3,0,1,2,27.06,29.545,89,6.0032,10,0,3
3,0,1,2,27.06,29.545,89,0,8,0,4
3,0,1,2,27.06,29.545,89,0,38,0,5
3,0,1,2,27.88,31.82,89,7.0015,172,0,6
3,0,1,2,27.88,31.82,89,7.0015,493,1,7
3,0,1,1,28.7,33.335,84,11.0014,632,1,8
3,0,1,2,29.52,34.85,79,15.0013,323,1,9
3,0,1,2,29.52,34.85,74,16.9979,172,0,10
3,0,1,2,30.34,34.85,70,19.0012,198,0,11
3,0,1,1,31.16,36.365,70,19.0012,287,1,12
3,0,1,1,32.8,37.88,55,30.0026,275,1,13
3,0,1,1,32.8,37.88,55,27.9993,274,1,14
3,0,1,1,32.8,38.635,59,31.0009,292,1,15
3,0,1,1,31.16,36.365,70,27.9993,458,1,16
3,0,1,1,31.16,36.365,70,23.9994,856,1,17
3,0,1,1,31.16,37.12,75,15.0013,839,1,18
3,0,1,1,31.16,36.365,70,15.0013,552,1,19
3,0,1,1,30.34,34.85,70,16.9979,385,1,20
3,0,1,1,30.34,35.605,74,16.9979,268,1,21
3,0,1,1,30.34,34.85,70,19.0012,179,0,22
3,0,1,1,29.52,34.85,74,19.9995,95,0,23
3,0,1,1,29.52,34.85,74,16.9979,37,0,0
3,0,1,1,28.7,33.335,84,12.998,13,0,1
3,0,1,1,28.7,33.335,84,12.998,9,0,2
3,0,1,1,28.7,33.335,79,19.0012,4,0,3
3,0,1,1,28.7,33.335,79,19.0012,5,0,4
3,0,1,2,28.7,33.335,79,19.9995,40,0,5
3,0,1,1,28.7,33.335,79,19.0012,210,0,6
3,0,1,2,28.7,33.335,79,16.9979,500,1,7
3,0,1,1,29.52,34.85,74,12.998,725,1,8
3,0,1,1,30.34,34.85,70,16.9979,290,1,9
3,0,1,2,31.16,36.365,70,11.0014,235,0,10
3,0,1,2,31.98,37.12,62,11.0014,217,0,11
3,0,1,1,31.98,38.635,70,7.0015,266,1,12
3,0,1,1,32.8,39.395,63,11.0014,234,0,13
3,0,1,1,33.62,39.395,56,7.0015,211,0,14
3,0,1,1,31.98,38.635,70,12.998,245,0,15
3,0,1,1,31.16,36.365,70,16.9979,430,1,16
3,0,1,1,31.16,36.365,66,16.9979,863,1,17
3,0,1,1,31.16,37.12,75,12.998,839,1,18
3,0,1,1,30.34,34.85,70,11.0014,662,1,19
3,0,1,1,29.52,35.605,84,11.0014,412,1,20
3,0,1,1,29.52,34.85,79,0,296,1,21
3,0,1,1,29.52,34.85,79,0,219,0,22
3,0,1,1,28.7,33.335,84,6.0032,150,0,23
3,0,1,2,28.7,33.335,84,6.0032,65,0,0
3,0,1,2,28.7,33.335,84,0,18,0,1
3,0,1,1,29.52,34.85,79,0,8,0,2
3,0,1,1,28.7,33.335,84,7.0015,9,0,3
3,0,1,2,28.7,33.335,84,6.0032,8,0,4
3,0,1,2,28.7,33.335,84,12.998,38,0,5
3,0,1,2,28.7,33.335,84,6.0032,200,0,6
3,0,1,2,28.7,33.335,84,7.0015,482,1,7
3,0,1,3,28.7,33.335,79,0,646,1,8
3,0,1,3,27.06,29.545,94,8.9981,123,0,9
3,0,1,3,27.06,29.545,94,8.9981,49,0,10
3,0,1,3,28.7,33.335,84,11.0014,62,0,11
3,0,1,2,29.52,34.85,79,15.0013,137,0,12
3,0,1,2,29.52,34.85,79,7.0015,191,0,13
3,0,1,1,30.34,35.605,74,6.0032,216,0,14
3,0,1,1,30.34,34.85,66,12.998,270,1,15
3,0,1,1,30.34,34.85,70,15.0013,416,1,16
3,0,1,1,30.34,34.85,70,16.9979,808,1,17
3,0,1,1,29.52,34.09,70,16.9979,835,1,18
3,0,1,1,27.88,31.82,74,16.9979,558,1,19
3,0,1,1,27.06,30.305,78,15.0013,406,1,20
3,0,1,1,26.24,28.79,89,11.0014,272,1,21
3,0,1,1,26.24,28.79,89,11.0014,217,0,22
3,0,1,1,26.24,28.79,89,11.0014,169,0,23
3,0,1,1,26.24,28.79,89,8.9981,96,0,0
3,0,1,1,25.42,28.03,88,7.0015,29,0,1
3,0,1,1,25.42,28.79,83,6.0032,11,0,2
3,0,1,1,25.42,28.79,83,6.0032,9,0,3
3,0,1,1,25.42,28.03,88,0,8,0,4
3,0,1,1,25.42,28.03,88,0,40,0,5
3,0,1,1,25.42,28.03,88,7.0015,140,0,6
3,0,1,1,26.24,28.79,89,7.0015,486,1,7
3,0,1,1,27.06,30.305,83,7.0015,719,1,8
3,0,1,1,28.7,33.335,79,8.9981,344,1,9
3,0,1,1,29.52,34.85,74,8.9981,224,0,10
3,0,1,1,31.16,35.605,62,8.9981,296,1,11
3,0,1,1,31.98,37.12,59,11.0014,323,1,12
3,0,1,1,32.8,38.635,59,16.9979,354,1,13
3,0,1,1,32.8,38.635,59,16.9979,253,1,14
3,0,1,1,32.8,37.88,55,16.9979,331,1,15
3,0,1,1,32.8,37.88,55,19.0012,470,1,16
3,0,1,1,31.98,37.12,59,22.0028,772,1,17
3,0,1,1,31.16,35.605,62,19.9995,792,1,18
3,0,1,1,30.34,34.09,62,19.0012,568,1,19
3,0,1,1,29.52,34.09,66,15.0013,391,1,20
3,0,1,1,28.7,33.335,74,11.0014,301,1,21
3,0,1,1,28.7,33.335,74,15.0013,299,1,22
3,0,1,1,27.06,29.545,89,16.9979,248,0,23
3,0,0,1,27.06,29.545,89,16.9979,150,0,0
3,0,0,2,27.06,29.545,89,19.0012,117,0,1
3,0,0,1,27.06,29.545,89,22.0028,77,0,2
3,0,0,2,27.06,29.545,89,15.0013,43,0,3
3,0,0,2,27.06,29.545,94,15.0013,11,0,4
3,0,0,2,27.06,29.545,94,16.9979,15,0,5
3,0,0,2,27.06,29.545,89,19.0012,34,0,6
3,0,0,1,27.06,29.545,89,19.0012,82,0,7
3,0,0,1,28.7,33.335,79,22.0028,230,0,8
3,0,0,1,28.7,33.335,74,26.0027,348,1,9
3,0,0,1,30.34,34.85,70,26.0027,422,1,10
3,0,0,1,31.16,35.605,62,30.0026,578,1,11
3,0,0,1,32.8,37.88,55,32.9975,694,1,12
3,0,0,1,33.62,38.635,52,35.0008,668,1,13
3,0,0,1,33.62,38.635,52,30.0026,626,1,14
3,0,0,3,22.96,26.515,88,16.9979,512,1,15
3,0,0,3,22.96,26.515,88,12.998,114,0,16
3,0,0,3,23.78,27.275,83,12.998,171,0,17
3,0,0,3,23.78,27.275,83,8.9981,167,0,18
3,0,0,3,23.78,27.275,88,7.0015,215,0,19
3,0,0,2,23.78,27.275,88,6.0032,194,0,20
3,0,0,2,24.6,28.03,83,11.0014,181,0,21
3,0,0,2,23.78,27.275,78,19.9995,194,0,22
3,0,0,2,23.78,27.275,73,11.0014,133,0,23
3,0,0,2,22.96,26.515,73,12.998,124,0,0
3,0,0,1,22.96,26.515,73,15.0013,124,0,1
3,0,0,1,22.14,25.76,77,19.0012,96,0,2
3,0,0,1,22.14,25.76,73,15.0013,46,0,3
3,0,0,1,21.32,25,77,16.9979,28,0,4
3,0,0,1,21.32,25,77,12.998,55,0,5
3,0,0,1,21.32,25,77,12.998,35,0,6
3,0,0,1,22.14,25.76,73,11.0014,70,0,7
3,0,0,1,23.78,27.275,68,15.0013,170,0,8
3,0,0,1,25.42,30.305,61,16.9979,299,1,9
3,0,0,1,26.24,31.06,57,19.9995,495,1,10
3,0,0,1,27.06,31.06,47,16.9979,585,1,11
3,0,0,1,27.06,31.06,47,0,757,1,12
3,0,0,1,27.88,31.82,39,0,729,1,13
3,0,0,1,29.52,32.575,30,19.0012,647,1,14
3,0,0,1,29.52,32.575,32,16.9979,696,1,15
3,0,0,1,27.88,31.82,36,19.0012,701,1,16
3,0,0,1,28.7,31.82,37,16.9979,671,1,17
3,0,0,1,27.06,31.06,36,16.9979,560,1,18
3,0,0,1,27.06,31.06,36,16.9979,496,1,19
3,0,0,1,25.42,31.06,41,19.0012,356,1,20
3,0,0,1,24.6,31.06,46,15.0013,206,0,21
3,0,0,1,23.78,27.275,49,16.9979,189,0,22
3,0,0,1,22.96,26.515,52,19.0012,92,0,23
3,0,1,1,22.96,26.515,52,19.0012,41,0,0
3,0,1,1,22.14,25.76,60,12.998,18,0,1
3,0,1,1,22.14,25.76,60,23.9994,17,0,2
3,0,1,1,21.32,25,68,19.0012,12,0,3
3,0,1,1,21.32,25,68,19.0012,5,0,4
3,0,1,1,20.5,24.24,72,16.9979,40,0,5
3,0,1,1,20.5,24.24,72,8.9981,180,0,6
3,0,1,1,21.32,25,68,15.0013,447,1,7
3,0,1,1,22.96,26.515,60,19.0012,730,1,8
3,0,1,1,24.6,31.06,53,19.9995,361,1,9
3,0,1,1,25.42,31.06,50,19.0012,210,0,10
3,0,1,1,25.42,31.06,43,19.9995,236,0,11
3,0,1,1,26.24,31.06,44,26.0027,332,1,12
3,0,1,1,26.24,31.06,38,15.0013,323,1,13
3,0,1,1,27.06,31.06,36,19.0012,340,1,14
3,0,1,1,27.06,31.06,31,26.0027,346,1,15
3,0,1,1,27.06,31.06,34,22.0028,488,1,16
3,0,1,1,27.06,31.06,34,22.0028,871,1,17
3,0,1,1,25.42,31.06,35,19.9995,968,1,18
3,0,1,1,25.42,31.06,38,19.9995,633,1,19
3,0,1,1,24.6,31.06,40,12.998,390,1,20
3,0,1,1,22.96,26.515,49,11.0014,285,1,21
3,0,1,1,22.14,25.76,52,8.9981,159,0,22
3,0,1,1,22.14,25.76,52,0,93,0,23
3,0,1,1,21.32,25,59,7.0015,32,0,0
3,0,1,1,20.5,24.24,63,0,10,0,1
3,0,1,1,19.68,23.485,77,11.0014,6,0,2
3,0,1,1,19.68,23.485,67,8.9981,8,0,3
3,0,1,1,19.68,23.485,72,7.0015,9,0,4
3,0,1,1,18.86,22.725,72,6.0032,44,0,5
3,0,1,1,18.86,22.725,77,7.0015,211,0,6
3,0,1,1,20.5,24.24,72,7.0015,596,1,7
3,0,1,1,22.14,25.76,68,6.0032,750,1,8
3,0,1,1,24.6,31.06,49,0,358,1,9
3,0,1,1,25.42,31.06,38,0,196,0,10
3,0,1,1,26.24,31.06,33,6.0032,247,0,11
3,0,1,1,26.24,31.06,33,0,316,1,12
3,0,1,1,27.06,31.06,29,6.0032,328,1,13
3,0,1,1,27.88,31.06,30,6.0032,255,1,14
3,0,1,1,28.7,31.82,28,7.0015,326,1,15
3,0,1,1,28.7,31.82,28,8.9981,536,1,16
3,0,1,1,28.7,31.82,28,0,970,1,17
3,0,1,1,26.24,31.06,36,11.0014,877,1,18
3,0,1,1,25.42,31.06,41,12.998,596,1,19
3,0,1,1,23.78,27.275,56,8.9981,461,1,20
3,0,1,1,22.96,26.515,60,7.0015,310,1,21
3,0,1,1,22.96,26.515,64,7.0015,216,0,22
3,0,1,1,22.14,25.76,68,7.0015,109,0,23
3,0,1,1,21.32,25,72,7.0015,49,0,0
3,0,1,1,21.32,25,72,7.0015,21,0,1
3,0,1,1,21.32,25,72,6.0032,11,0,2
3,0,1,1,20.5,24.24,77,6.0032,7,0,3
3,0,1,1,20.5,24.24,72,6.0032,5,0,4
3,0,1,1,20.5,24.24,72,6.0032,48,0,5
3,0,1,1,20.5,24.24,72,6.0032,205,0,6
3,0,1,1,21.32,25,72,0,557,1,7
3,0,1,1,22.96,26.515,64,7.0015,770,1,8
3,0,1,1,24.6,30.305,64,8.9981,328,1,9
3,0,1,1,25.42,30.305,61,8.9981,205,0,10
3,0,1,1,27.06,31.06,50,12.998,232,0,11
3,0,1,1,27.88,31.82,36,8.9981,352,1,12
3,0,1,1,28.7,31.82,34,8.9981,323,1,13
3,0,1,1,28.7,31.82,37,11.0014,278,1,14
3,0,1,1,29.52,32.575,37,8.9981,318,1,15
3,0,1,1,29.52,32.575,37,11.0014,509,1,16
3,0,1,1,28.7,31.82,41,19.9995,925,1,17
3,0,1,1,27.06,31.06,44,16.9979,977,1,18
3,0,1,1,26.24,31.06,50,12.998,635,1,19
3,0,1,1,25.42,31.06,57,8.9981,470,1,20
3,0,1,1,24.6,30.305,60,8.9981,306,1,21
3,0,1,1,22.96,26.515,64,6.0032,212,0,22
3,0,1,1,22.96,26.515,68,7.0015,127,0,23
3,0,1,1,22.96,26.515,73,6.0032,57,0,0
3,0,1,1,22.14,25.76,77,6.0032,28,0,1
3,0,1,1,22.14,25.76,77,0,9,0,2
3,0,1,1,21.32,25,83,0,11,0,3
3,0,1,1,21.32,25,83,0,6,0,4
3,0,1,1,21.32,25,83,0,57,0,5
3,0,1,1,20.5,24.24,82,0,195,0,6
3,0,1,1,22.14,25.76,77,0,571,1,7
3,0,1,1,22.96,26.515,73,0,758,1,8
3,0,1,1,24.6,30.305,64,6.0032,338,1,9
3,0,1,1,26.24,31.06,61,6.0032,212,0,10
3,0,1,1,27.06,31.06,50,11.0014,254,1,11
3,0,1,1,27.88,31.82,44,7.0015,297,1,12
3,0,1,1,28.7,31.82,42,0,283,1,13
3,0,1,1,29.52,32.575,39,8.9981,274,1,14
3,0,1,1,29.52,32.575,42,7.0015,352,1,15
3,0,1,1,29.52,32.575,39,6.0032,491,1,16
3,0,1,1,29.52,32.575,42,12.998,884,1,17
3,0,1,1,27.88,31.82,57,16.9979,852,1,18
3,0,1,1,26.24,30.305,65,8.9981,674,1,19
3,0,1,1,25.42,30.305,69,7.0015,463,1,20
3,0,1,1,25.42,30.305,65,7.0015,317,1,21
3,0,1,1,24.6,29.545,69,8.9981,251,1,22
3,0,1,1,23.78,27.275,73,7.0015,170,0,23
3,0,1,1,22.96,26.515,73,6.0032,87,0,0
3,0,1,1,22.96,26.515,73,6.0032,41,0,1
3,0,1,1,22.96,26.515,73,0,30,0,2
3,0,1,1,22.14,25.76,77,0,14,0,3
3,0,1,1,22.14,25.76,77,0,12,0,4
3,0,1,1,22.14,25.76,83,0,41,0,5
3,0,1,1,22.14,25.76,88,0,152,0,6
3,0,1,2,22.96,26.515,88,0,454,1,7
3,0,1,2,24.6,28.79,78,11.0014,766,1,8
3,0,1,2,25.42,29.545,78,11.0014,347,1,9
3,0,1,2,27.88,31.82,65,0,246,0,10
3,0,1,2,27.88,31.82,61,7.0015,280,1,11
3,0,1,2,28.7,32.575,54,12.998,409,1,12
3,0,1,2,28.7,32.575,54,12.998,408,1,13
3,0,1,2,29.52,32.575,45,11.0014,371,1,14
3,0,1,2,29.52,33.335,48,8.9981,367,1,15
3,0,1,2,29.52,33.335,51,0,563,1,16
3,0,1,1,29.52,33.335,51,12.998,894,1,17
3,0,1,1,29.52,32.575,45,15.0013,808,1,18
3,0,1,1,27.88,31.82,57,11.0014,579,1,19
3,0,1,1,27.06,31.06,61,7.0015,404,1,20
3,0,1,1,26.24,30.305,73,15.0013,312,1,21
3,0,1,1,25.42,28.79,83,12.998,229,0,22
3,0,1,1,25.42,29.545,78,6.0032,195,0,23
3,0,0,1,24.6,28.03,83,7.0015,207,0,0
3,0,0,1,24.6,29.545,73,0,109,0,1
3,0,0,1,23.78,27.275,78,7.0015,93,0,2
3,0,0,1,24.6,29.545,73,16.9979,37,0,3
3,0,0,2,24.6,29.545,69,23.9994,6,0,4
3,0,0,1,23.78,27.275,60,35.0008,16,0,5
3,0,0,1,22.14,25.76,49,27.9993,33,0,6
3,0,0,1,22.14,25.76,52,19.0012,73,0,7
3,0,0,1,22.96,26.515,49,27.9993,212,0,8
3,0,0,1,24.6,31.06,43,27.9993,342,1,9
3,0,0,1,25.42,31.06,41,26.0027,442,1,10
3,0,0,1,26.24,31.06,38,26.0027,627,1,11
3,0,0,1,27.06,31.06,36,23.9994,706,1,12
3,0,0,1,27.88,31.82,36,12.998,704,1,13
3,0,0,1,27.88,31.82,34,22.0028,715,1,14
3,0,0,2,27.88,31.82,34,19.0012,654,1,15
3,0,0,2,27.06,31.06,36,15.0013,783,1,16
3,0,0,2,27.06,31.06,36,16.9979,729,1,17
3,0,0,2,26.24,31.06,36,19.0012,614,1,18
3,0,0,1,25.42,31.06,41,11.0014,478,1,19
3,0,0,1,24.6,31.06,43,6.0032,330,1,20
3,0,0,1,22.96,26.515,52,7.0015,296,1,21
3,0,0,1,22.96,26.515,52,0,279,1,22
3,0,0,1,22.14,25.76,60,0,229,0,23
3,0,0,1,22.14,25.76,64,0,151,0,0
3,0,0,1,22.14,25.76,64,0,117,0,1
3,0,0,1,21.32,25,63,0,89,0,2
3,0,0,1,20.5,24.24,68,0,48,0,3
3,0,0,1,20.5,24.24,72,0,8,0,4
3,0,0,1,20.5,24.24,72,0,13,0,5
3,0,0,1,20.5,24.24,72,0,35,0,6
3,0,0,1,20.5,24.24,77,7.0015,71,0,7
3,0,0,1,22.14,25.76,64,11.0014,128,0,8
3,0,0,1,23.78,27.275,60,8.9981,296,1,9
3,0,0,1,25.42,31.06,50,7.0015,490,1,10
3,0,0,1,26.24,31.06,47,11.0014,559,1,11
3,0,0,1,27.06,31.06,44,11.0014,656,1,12
3,0,0,1,26.24,31.06,41,11.0014,694,1,13
3,0,0,1,27.06,31.06,39,8.9981,635,1,14
3,0,0,1,26.24,31.06,41,11.0014,557,1,15
3,0,0,1,26.24,31.06,44,11.0014,596,1,16
3,0,0,1,27.06,31.06,41,0,570,1,17
3,0,0,1,25.42,31.06,50,11.0014,481,1,18
3,0,0,1,25.42,31.06,50,8.9981,403,1,19
3,0,0,1,24.6,31.06,53,7.0015,324,1,20
3,0,0,1,24.6,31.06,56,7.0015,191,0,21
3,0,0,1,22.96,26.515,68,6.0032,127,0,22
3,0,0,1,22.14,25.76,68,7.0015,94,0,23
3,0,1,1,22.14,25.76,68,11.0014,45,0,0
3,0,1,1,21.32,25,72,6.0032,21,0,1
3,0,1,1,21.32,25,72,0,13,0,2
3,0,1,1,20.5,24.24,77,6.0032,7,0,3
3,0,1,1,20.5,24.24,77,0,11,0,4
3,0,1,1,19.68,23.485,82,6.0032,45,0,5
3,0,1,1,19.68,23.485,82,0,164,0,6
3,0,1,1,21.32,25,77,0,492,1,7
3,0,1,1,22.14,25.76,77,6.0032,683,1,8
3,0,1,1,23.78,27.275,68,8.9981,299,1,9
3,0,1,2,25.42,30.305,65,12.998,202,0,10
3,0,1,2,25.42,30.305,69,15.0013,252,1,11
3,0,1,2,25.42,30.305,69,12.998,295,1,12
3,0,1,1,26.24,30.305,65,16.9979,343,1,13
3,0,1,2,26.24,30.305,65,16.9979,332,1,14
3,0,1,2,26.24,30.305,65,16.9979,338,1,15
3,0,1,2,26.24,30.305,69,16.9979,453,1,16
3,0,1,2,26.24,30.305,65,15.0013,842,1,17
3,0,1,2,25.42,29.545,73,11.0014,774,1,18
3,0,1,2,25.42,29.545,73,7.0015,486,1,19
3,0,1,2,25.42,29.545,73,8.9981,340,1,20
3,0,1,3,25.42,28.79,83,15.0013,233,0,21
3,0,1,3,25.42,28.79,83,16.9979,129,0,22
3,0,1,3,24.6,25.76,94,16.9979,70,0,23
3,0,1,3,24.6,25.76,94,16.9979,13,0,0
3,0,1,3,24.6,25.76,94,12.998,5,0,1
3,0,1,3,24.6,25.76,94,12.998,4,0,2
3,0,1,2,25.42,27.275,94,19.0012,6,0,3
3,0,1,2,25.42,27.275,94,23.9994,7,0,4
3,0,1,2,26.24,28.79,89,22.0028,48,0,5
3,0,1,2,26.24,28.79,89,22.0028,167,0,6
3,0,1,2,26.24,28.79,89,30.0026,356,1,7
3,0,1,2,27.06,30.305,83,36.9974,672,1,8
3,0,1,2,27.06,30.305,83,39.0007,293,1,9
3,0,1,3,27.88,31.82,79,43.0006,160,0,10
3,0,1,2,27.88,31.82,79,43.0006,151,0,11
3,0,1,3,27.88,31.82,83,30.0026,88,0,12
3,0,1,2,28.7,33.335,74,39.0007,114,0,13
3,0,1,3,24.6,25.76,94,31.0009,143,0,14
3,0,1,3,24.6,27.275,88,16.9979,36,0,15
3,0,1,3,24.6,27.275,88,19.9995,141,0,16
3,0,1,3,24.6,27.275,88,12.998,338,1,17
3,0,1,2,24.6,27.275,88,11.0014,281,1,18
3,0,1,2,24.6,27.275,88,19.9995,324,1,19
3,0,1,2,24.6,27.275,88,12.998,290,1,20
3,0,1,2,24.6,27.275,88,12.998,207,0,21
3,0,1,3,23.78,27.275,83,31.0009,151,0,22
3,0,1,2,22.96,26.515,83,15.0013,78,0,23
3,0,1,2,22.96,26.515,68,19.0012,26,0,0
3,0,1,2,22.14,25.76,68,16.9979,12,0,1
3,0,1,2,22.14,25.76,64,22.0028,3,0,2
3,0,1,2,21.32,25,63,16.9979,5,0,3
3,0,1,2,21.32,25,68,23.9994,10,0,4
3,0,1,2,21.32,25,68,19.0012,56,0,5
3,0,1,1,21.32,25,63,16.9979,172,0,6
3,0,1,1,21.32,25,63,15.0013,545,1,7
3,0,1,1,21.32,25,59,15.0013,797,1,8
3,0,1,1,22.14,25.76,60,16.9979,362,1,9
3,0,1,1,22.96,26.515,52,12.998,192,0,10
3,0,1,1,24.6,31.06,43,16.9979,247,0,11
3,0,1,1,24.6,31.06,43,16.9979,313,1,12
3,0,1,1,24.6,31.06,40,16.9979,289,1,13
3,0,1,1,25.42,31.06,38,16.9979,286,1,14
3,0,1,1,25.42,31.06,35,0,311,1,15
3,0,1,1,25.42,31.06,35,0,466,1,16
3,0,1,1,24.6,31.06,38,15.0013,886,1,17
3,0,1,1,23.78,27.275,40,19.0012,892,1,18
3,0,1,1,22.96,26.515,43,15.0013,611,1,19
3,0,1,1,21.32,25,48,11.0014,409,1,20
3,0,1,1,20.5,24.24,59,11.0014,349,1,21
3,0,1,1,20.5,24.24,63,6.0032,229,0,22
3,0,1,1,19.68,23.485,67,6.0032,123,0,23
4,0,1,1,18.86,22.725,72,7.0015,45,0,0
4,0,1,1,18.04,21.97,77,6.0032,18,0,1
4,0,1,1,18.86,22.725,72,0,12,0,2
4,0,1,1,18.04,21.97,77,0,7,0,3
4,0,1,1,17.22,21.21,82,7.0015,10,0,4
4,0,1,1,18.04,21.97,77,0,36,0,5
4,0,1,1,18.04,21.97,77,7.0015,155,0,6
4,0,1,1,18.04,21.97,77,11.0014,483,1,7
4,0,1,2,18.86,22.725,77,7.0015,784,1,8
4,0,1,2,21.32,25,63,0,340,1,9
4,0,1,1,22.14,25.76,56,0,179,0,10
4,0,1,1,23.78,27.275,46,0,272,1,11
4,0,1,2,24.6,31.06,43,11.0014,323,1,12
4,0,1,2,24.6,31.06,43,11.0014,305,1,13
4,0,1,2,24.6,31.06,43,7.0015,244,0,14
4,0,1,2,25.42,31.06,43,8.9981,329,1,15
4,0,1,2,25.42,31.06,46,16.9979,459,1,16
4,0,1,3,22.96,26.515,60,16.9979,856,1,17
4,0,1,3,22.96,26.515,64,7.0015,613,1,18
4,0,1,2,22.14,25.76,68,7.0015,516,1,19
4,0,1,3,22.14,25.76,68,0,262,1,20
4,0,1,2,22.14,25.76,73,8.9981,218,0,21
4,0,1,3,22.14,25.76,77,6.0032,207,0,22
4,0,1,3,22.14,25.76,77,0,105,0,23
4,0,1,2,22.96,26.515,73,0,31,0,0
4,0,1,2,22.14,25.76,77,7.0015,11,0,1
4,0,1,2,22.14,25.76,77,7.0015,2,0,2
4,0,1,2,22.14,25.76,88,12.998,5,0,3
4,0,1,2,22.96,26.515,83,6.0032,10,0,4
4,0,1,2,22.96,26.515,83,8.9981,43,0,5
4,0,1,3,23.78,27.275,83,7.0015,179,0,6
4,0,1,3,23.78,27.275,83,7.0015,260,1,7
4,0,1,3,24.6,27.275,88,0,134,0,8
4,0,1,3,23.78,27.275,88,8.9981,86,0,9
4,0,1,3,23.78,27.275,88,8.9981,45,0,10
4,0,1,3,23.78,27.275,94,8.9981,99,0,11
4,0,1,2,24.6,27.275,88,12.998,104,0,12
4,0,1,2,24.6,27.275,88,8.9981,154,0,13
4,0,1,3,24.6,27.275,88,8.9981,163,0,14
4,0,1,3,25.42,28.79,83,8.9981,209,0,15
4,0,1,3,25.42,28.03,88,8.9981,374,1,16
4,0,1,3,25.42,28.03,88,7.0015,715,1,17
4,0,1,3,25.42,27.275,94,6.0032,687,1,18
